id_tabela_nutricional,kcal,porcao_padrao,qtde_acucar,qtde_alcool,qtde_calcio,qtde_carboidrato,qtde_ferro,qtde_fibra,qtde_gordura,qtde_monosaturada,qtde_polisaturada,qtde_potassio,qtde_proteina,qtde_saturada,qtde_sodio,qtde_trans,qtde_vitamina_a,qtde_vitamina_c,qtde_vitamina_d,qtde_vitamina_e,unidade_medida,id_alimento
699,289.0,100,,0.0,15.0,0.0,1.0,,20.1,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,699
700,289.0,100,,0.0,15.0,0.0,1.0,,20.1,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,700
701,338.6,100,,0.0,15.0,0.0,1.0,,25.7,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,701
702,338.6,100,,0.0,15.0,0.0,1.0,,25.7,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,702
703,289.0,100,,0.0,15.0,0.0,1.0,,20.1,9.0,1.9,338.0,25.3,7.4,59.0,0.0,3.0,0.3,1.1,0.2,GRAMA,703
704,397.0,100,,0.0,47.0,0.0,1.9,,30.3,13.5,2.7,320.0,29.1,11.1,93.0,0.1,3.0,,1.1,0.3,GRAMA,704
705,397.0,100,,0.0,47.0,0.0,1.9,,30.3,13.5,2.7,320.0,29.1,11.1,93.0,0.1,3.0,,1.1,0.3,GRAMA,705
706,397.0,100,,0.0,47.0,0.0,1.9,,30.3,13.5,2.7,320.0,29.1,11.1,93.0,0.1,3.0,,1.1,0.3,GRAMA,706
707,397.0,100,,0.0,47.0,0.0,1.9,,30.3,13.5,2.7,320.0,29.1,11.1,93.0,0.1,3.0,,1.1,0.3,GRAMA,707
708,397.0,100,,0.0,47.0,0.0,1.9,,30.3,13.5,2.7,320.0,29.1,11.1,93.0,0.1,3.0,,1.1,0.3,GRAMA,708
709,397.0,100,,0.0,47.0,0.0,1.9,,30.3,13.5,2.7,320.0,29.1,11.1,93.0,0.1,3.0,,1.1,0.3,GRAMA,709
710,289.0,100,,0.0,15.0,0.0,1.0,,20.1,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,710
711,289.0,100,,0.0,15.0,0.0,1.0,,20.1,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,711
712,289.0,100,,0.0,15.0,0.0,1.0,,20.1,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,712
713,338.6,100,,0.0,15.0,0.0,1.0,,25.7,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,713
714,541.0,100,0.6,0.0,11.0,1.4,1.4,,41.8,18.5,4.5,565.0,37.0,13.7,2310.0,0.3,11.0,,0.7,0.3,GRAMA,714
715,165.0,100,,0.0,10.0,3.8,17.9,,4.4,0.6,1.1,150.0,26.0,1.4,49.0,,5405.0,23.6,1.1,0.6,GRAMA,715
716,100.0,100,1.9,0.0,15.9,4.2,5.2,0.6,3.0,0.6,0.9,224.9,14.0,0.9,340.8,0.1,1553.6,34.2,0.1,0.6,GRAMA,716
717,100.0,100,1.9,0.0,15.9,4.2,5.2,0.6,3.0,0.6,0.9,224.9,14.0,0.9,340.8,0.1,1553.6,34.2,0.1,0.6,GRAMA,717
718,289.0,100,,0.0,15.0,0.0,1.0,,20.1,9.0,1.9,338.0,25.3,7.4,59.0,0.0,3.0,0.3,1.1,0.2,GRAMA,718
719,289.0,100,,0.0,15.0,0.0,1.0,,20.1,9.0,1.9,338.0,25.3,7.4,59.0,0.0,3.0,0.3,1.1,0.2,GRAMA,719
720,289.0,100,,0.0,15.0,0.0,1.0,,20.1,9.0,1.9,338.0,25.3,7.4,59.0,0.0,3.0,0.3,1.1,0.2,GRAMA,720
721,289.0,100,,0.0,15.0,0.0,1.0,,20.1,9.0,1.9,338.0,25.3,7.4,59.0,0.0,3.0,0.3,1.1,0.2,GRAMA,721
722,338.6,100,,0.0,15.0,0.0,1.0,,25.7,9.0,1.9,338.0,25.3,7.4,59.0,0.0,3.0,0.3,1.1,0.2,GRAMA,722
723,338.6,100,,0.0,15.0,0.0,1.0,,25.7,9.0,1.9,338.0,25.3,7.4,59.0,0.0,3.0,0.3,1.1,0.2,GRAMA,723
724,214.0,100,,0.0,13.0,0.0,2.9,,11.1,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,724
725,214.0,100,,0.0,13.0,0.0,2.9,,11.1,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,725
726,214.0,100,,0.0,13.0,0.0,2.9,,11.1,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,726
727,236.7,100,,0.0,13.0,0.0,2.9,,13.7,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,727
728,236.7,100,,0.0,13.0,0.0,2.9,,13.7,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,728
729,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,729
730,233.0,100,,0.0,25.0,0.0,1.5,,20.3,7.7,2.7,14.0,12.5,9.9,18.0,0.0,,,,0.2,GRAMA,730
731,255.7,100,,0.0,25.0,0.0,1.5,,22.9,7.7,2.7,14.0,12.5,9.9,18.0,0.0,,,,0.2,GRAMA,731
732,165.0,100,,0.0,10.0,3.8,17.9,,4.4,1.2,2.5,150.0,26.0,1.8,49.0,0.0,5405.0,23.6,1.1,0.6,GRAMA,732
733,165.0,100,,0.0,10.0,3.8,17.9,,4.4,1.2,2.5,150.0,26.0,1.8,49.0,0.0,5405.0,23.6,1.1,0.6,GRAMA,733
734,187.7,100,,0.0,10.0,3.8,17.9,,7.0,1.2,2.5,150.0,26.0,1.8,49.0,0.0,5405.0,23.6,1.1,0.6,GRAMA,734
735,271.0,100,,0.0,19.0,0.0,5.0,,18.6,9.3,3.4,237.0,24.1,6.8,109.0,0.0,,1.7,,0.5,GRAMA,735
736,271.0,100,,0.0,19.0,0.0,5.0,,18.6,9.3,3.4,237.0,24.1,6.8,109.0,0.0,,1.7,,0.5,GRAMA,736
737,271.0,100,,0.0,19.0,0.0,5.0,,18.6,9.3,3.4,237.0,24.1,6.8,109.0,0.0,,1.7,,0.5,GRAMA,737
738,293.7,100,,0.0,19.0,0.0,5.0,,21.2,9.3,3.4,237.0,24.1,6.8,109.0,0.0,,1.7,,0.5,GRAMA,738
739,293.7,100,,0.0,19.0,0.0,5.0,,21.2,9.3,3.4,237.0,24.1,6.8,109.0,0.0,,1.7,,0.5,GRAMA,739
740,214.0,100,,0.0,6.0,0.0,1.0,,10.1,4.5,0.8,363.0,28.8,3.5,50.0,0.0,2.0,0.4,0.8,0.3,GRAMA,740
741,100.0,100,1.9,0.0,15.9,4.2,5.2,0.6,3.0,0.6,0.9,224.9,14.0,0.9,340.8,0.1,1553.6,34.2,0.1,0.6,GRAMA,741
742,214.0,100,,0.0,6.0,0.0,1.0,,10.1,4.5,0.8,363.0,28.8,3.5,50.0,0.0,2.0,0.4,0.8,0.3,GRAMA,742
743,143.0,100,,0.0,17.0,0.0,3.7,,3.0,1.4,0.2,405.0,27.1,0.9,86.0,0.1,,,,0.3,GRAMA,743
744,143.0,100,,0.0,17.0,0.0,3.7,,3.0,1.4,0.2,405.0,27.1,0.9,86.0,0.1,,,,0.3,GRAMA,744
745,143.0,100,,0.0,17.0,0.0,3.7,,3.0,1.4,0.2,405.0,27.1,0.9,86.0,0.1,,,,0.3,GRAMA,745
746,143.0,100,,0.0,17.0,0.0,3.7,,3.0,1.9,1.7,405.0,27.1,1.3,86.0,0.1,,,,0.3,GRAMA,746
747,143.0,100,,0.0,17.0,0.0,3.7,,3.0,1.9,1.7,405.0,27.1,1.3,86.0,0.1,,,,0.3,GRAMA,747
748,143.0,100,,0.0,17.0,0.0,3.7,,3.0,1.9,1.7,405.0,27.1,1.3,86.0,0.1,,,,0.3,GRAMA,748
749,165.7,100,,0.0,17.0,0.0,3.7,,5.6,1.9,1.7,405.0,27.1,1.3,86.0,0.1,,,,0.3,GRAMA,749
750,143.0,100,,0.0,17.0,0.0,3.7,,3.0,1.9,1.7,405.0,27.1,1.3,86.0,0.1,,,,0.3,GRAMA,750
751,143.0,100,,0.0,17.0,0.0,3.7,,3.0,1.9,1.7,405.0,27.1,1.3,86.0,0.1,,,,0.3,GRAMA,751
752,165.7,100,,0.0,17.0,0.0,3.7,,5.6,1.9,1.7,405.0,27.1,1.3,86.0,0.1,,,,0.3,GRAMA,752
753,143.0,100,,0.0,17.0,0.0,3.7,,3.0,1.9,1.7,405.0,27.1,1.3,86.0,0.1,,,,0.3,GRAMA,753
754,143.0,100,,0.0,17.0,0.0,3.7,,3.0,1.9,1.7,405.0,27.1,1.3,86.0,0.1,,,,0.3,GRAMA,754
755,165.7,100,,0.0,17.0,0.0,3.7,,5.6,1.9,1.7,405.0,27.1,1.3,86.0,0.1,,,,0.3,GRAMA,755
756,204.0,100,,0.0,8.0,0.0,2.2,,9.2,5.3,3.8,333.0,28.4,4.2,71.0,0.4,,,0.6,0.2,GRAMA,756
757,204.0,100,,0.0,8.0,0.0,2.2,,9.2,5.3,3.8,333.0,28.4,4.2,71.0,0.4,,,0.6,0.2,GRAMA,757
758,204.0,100,,0.0,8.0,0.0,2.2,,9.2,5.3,3.8,333.0,28.4,4.2,71.0,0.4,,,0.6,0.2,GRAMA,758
759,253.6,100,,0.0,8.0,0.0,2.2,,14.8,5.3,3.8,333.0,28.4,4.2,71.0,0.4,,,0.6,0.2,GRAMA,759
760,204.0,100,,0.0,8.0,0.0,2.2,,9.2,5.3,3.8,333.0,28.4,4.2,71.0,0.4,,,0.6,0.2,GRAMA,760
761,204.0,100,,0.0,8.0,0.0,2.2,,9.2,5.3,3.8,333.0,28.4,4.2,71.0,0.4,,,0.6,0.2,GRAMA,761
762,204.0,100,,0.0,8.0,0.0,2.2,,9.2,5.3,3.8,333.0,28.4,4.2,71.0,0.4,,,0.6,0.2,GRAMA,762
763,253.6,100,,0.0,8.0,0.0,2.2,,14.8,5.3,3.8,333.0,28.4,4.2,71.0,0.4,,,0.6,0.2,GRAMA,763
764,214.0,100,,0.0,6.0,0.0,1.0,,10.1,4.5,0.8,363.0,28.8,3.5,50.0,0.0,2.0,0.4,0.8,0.3,GRAMA,764
765,289.0,100,,0.0,15.0,0.0,1.0,,20.1,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,765
766,289.0,100,,0.0,15.0,0.0,1.0,,20.1,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,766
767,289.0,100,,0.0,15.0,0.0,1.0,,20.1,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,767
768,338.6,100,,0.0,15.0,0.0,1.0,,25.7,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,768
769,199.0,100,0.8,0.0,4.0,0.0,3.3,,5.0,1.6,0.2,334.0,36.1,1.4,45.0,0.2,,,0.7,0.1,GRAMA,769
770,199.0,100,0.8,0.0,4.0,0.0,3.3,,5.0,1.6,0.2,334.0,36.1,1.4,45.0,0.2,,,0.7,0.1,GRAMA,770
771,248.6,100,0.8,0.0,4.0,0.0,3.3,,10.6,1.6,0.2,334.0,36.1,1.4,45.0,0.2,,,0.7,0.1,GRAMA,771
772,248.6,100,0.8,0.0,4.0,0.0,3.3,,10.6,1.6,0.2,334.0,36.1,1.4,45.0,0.2,,,0.7,0.1,GRAMA,772
773,289.0,100,,0.0,15.0,0.0,1.0,,20.1,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,773
774,289.0,100,,0.0,15.0,0.0,1.0,,20.1,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,774
775,338.6,100,,0.0,15.0,0.0,1.0,,25.7,10.3,5.1,338.0,25.3,8.2,59.0,0.1,3.0,0.3,1.1,0.2,GRAMA,775
776,204.0,100,,0.0,7.0,0.0,2.5,,9.0,3.9,0.3,252.0,30.7,3.4,41.0,0.4,,,0.6,0.4,GRAMA,776
777,204.0,100,,0.0,7.0,0.0,2.5,,9.0,3.9,0.3,252.0,30.7,3.4,41.0,0.4,,,0.6,0.4,GRAMA,777
778,125.0,100,,0.0,11.0,0.0,1.0,3.9,4.4,1.2,0.1,58.0,19.8,2.5,29.0,,,,,,GRAMA,778
779,397.0,100,,0.0,47.0,0.0,1.9,,30.3,13.5,2.7,320.0,29.1,11.1,93.0,0.1,3.0,,1.1,0.3,GRAMA,779
780,397.0,100,,0.0,47.0,0.0,1.9,,30.3,13.5,2.7,320.0,29.1,11.1,93.0,0.1,3.0,,1.1,0.3,GRAMA,780
781,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,781
782,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,782
783,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,783
784,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,784
785,264.7,100,,0.0,8.0,0.0,2.8,,18.0,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,785
786,264.7,100,,0.0,8.0,0.0,2.8,,18.0,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,786
787,212.0,100,,0.0,22.0,0.0,10.0,,7.0,2.5,2.8,403.0,34.9,2.5,59.0,0.0,,3.0,,0.5,GRAMA,787
788,212.0,100,,0.0,22.0,0.0,10.0,,7.0,2.5,2.8,403.0,34.9,2.5,59.0,0.0,,3.0,,0.5,GRAMA,788
789,234.7,100,,0.0,22.0,0.0,10.0,,9.5,2.5,2.8,403.0,34.9,2.5,59.0,0.0,,3.0,,0.5,GRAMA,789
790,92.0,100,,0.0,11.0,0.0,1.1,,1.6,1.1,1.8,233.0,19.4,0.8,77.0,0.0,18.0,,,0.6,GRAMA,790
791,114.7,100,,0.0,11.0,0.0,1.1,,4.2,1.1,1.8,233.0,19.4,0.8,77.0,0.0,18.0,,,0.6,GRAMA,791
792,212.0,100,,0.0,22.0,0.0,10.0,,7.0,2.5,2.8,403.0,34.9,2.5,59.0,0.0,,3.0,,0.5,GRAMA,792
793,212.0,100,,0.0,22.0,0.0,10.0,,7.0,2.5,2.8,403.0,34.9,2.5,59.0,0.0,,3.0,,0.5,GRAMA,793
794,234.7,100,,0.0,22.0,0.0,10.0,,9.5,2.5,2.8,403.0,34.9,2.5,59.0,0.0,,3.0,,0.5,GRAMA,794
795,212.0,100,,0.0,22.0,0.0,10.0,,7.0,1.9,1.4,403.0,34.9,2.1,59.0,,,3.0,,0.5,GRAMA,795
796,212.0,100,,0.0,22.0,0.0,10.0,,7.0,1.9,1.4,403.0,34.9,2.1,59.0,,,3.0,,0.5,GRAMA,796
797,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.3,0.7,344.0,24.2,0.4,105.0,,13.0,,1.9,0.7,GRAMA,797
798,204.0,100,0.0,0.0,7.0,0.0,2.5,,9.0,4.5,0.4,252.0,30.7,4.8,41.0,0.5,,,0.6,0.4,GRAMA,798
799,204.0,100,0.0,0.0,7.0,0.0,2.5,,9.0,4.5,0.4,252.0,30.7,4.8,41.0,0.5,,,0.6,0.4,GRAMA,799
800,204.0,100,0.0,0.0,7.0,0.0,2.5,,9.0,4.5,0.4,252.0,30.7,4.8,41.0,0.5,,,0.6,0.4,GRAMA,800
801,226.7,100,0.0,0.0,7.0,0.0,2.5,,11.6,4.5,0.4,252.0,30.7,4.8,41.0,0.5,,,0.6,0.4,GRAMA,801
802,226.7,100,0.0,0.0,7.0,0.0,2.5,,11.6,4.5,0.4,252.0,30.7,4.8,41.0,0.5,,,0.6,0.4,GRAMA,802
803,204.0,100,,0.0,7.0,0.0,2.5,,9.0,4.5,1.8,252.0,30.7,3.8,41.0,0.4,,,0.6,0.4,GRAMA,803
804,204.0,100,,0.0,7.0,0.0,2.5,,9.0,4.5,1.8,252.0,30.7,3.8,41.0,0.4,,,0.6,0.4,GRAMA,804
805,204.0,100,,0.0,7.0,0.0,2.5,,9.0,4.5,1.8,252.0,30.7,3.8,41.0,0.4,,,0.6,0.4,GRAMA,805
806,226.7,100,,0.0,7.0,0.0,2.5,,11.6,4.5,1.8,252.0,30.7,3.8,41.0,0.4,,,0.6,0.4,GRAMA,806
807,204.0,100,,0.0,7.0,0.0,2.5,,9.0,3.9,0.3,252.0,30.7,3.4,41.0,0.4,,,0.6,0.4,GRAMA,807
808,204.0,100,,0.0,7.0,0.0,2.5,,9.0,3.9,0.3,252.0,30.7,3.4,41.0,0.4,,,0.6,0.4,GRAMA,808
809,204.0,100,,0.0,7.0,0.0,2.5,,9.0,3.9,0.3,252.0,30.7,3.4,41.0,0.4,,,0.6,0.4,GRAMA,809
810,204.0,100,,0.0,7.0,0.0,2.5,,9.0,3.9,0.3,252.0,30.7,3.4,41.0,0.4,,,0.6,0.4,GRAMA,810
811,226.7,100,,0.0,7.0,0.0,2.5,,11.6,3.9,0.3,252.0,30.7,3.4,41.0,0.4,,,0.6,0.4,GRAMA,811
812,226.7,100,,0.0,7.0,0.0,2.5,,11.6,3.9,0.3,252.0,30.7,3.4,41.0,0.4,,,0.6,0.4,GRAMA,812
813,191.0,100,,0.0,6.0,5.1,6.5,,5.3,0.7,0.6,352.0,29.1,1.7,79.0,0.2,9442.4,1.9,0.4,0.5,GRAMA,813
814,214.0,100,,0.0,6.0,0.0,1.0,,10.1,5.1,2.3,363.0,28.8,3.9,50.0,0.0,2.0,0.4,0.8,0.3,GRAMA,814
815,214.0,100,,0.0,6.0,0.0,1.0,,10.1,5.1,2.3,363.0,28.8,3.9,50.0,0.0,2.0,0.4,0.8,0.3,GRAMA,815
816,236.7,100,,0.0,6.0,0.0,1.0,,12.7,5.1,2.3,363.0,28.8,3.9,50.0,0.0,2.0,0.4,0.8,0.3,GRAMA,816
817,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,817
818,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,818
819,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,819
820,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,820
821,264.7,100,,0.0,8.0,0.0,2.8,,18.0,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,821
822,264.7,100,,0.0,8.0,0.0,2.8,,18.0,7.0,0.6,337.0,24.2,5.7,67.0,0.7,,,0.7,0.1,GRAMA,822
823,289.0,100,,0.0,15.0,0.0,1.0,,20.1,9.0,1.9,338.0,25.3,7.4,59.0,0.0,3.0,0.3,1.1,0.2,GRAMA,823
824,289.0,100,,0.0,15.0,0.0,1.0,,20.1,9.0,1.9,338.0,25.3,7.4,59.0,0.0,3.0,0.3,1.1,0.2,GRAMA,824
825,289.0,100,,0.0,15.0,0.0,1.0,,20.1,9.0,1.9,338.0,25.3,7.4,59.0,0.0,3.0,0.3,1.1,0.2,GRAMA,825
826,338.6,100,,0.0,15.0,0.0,1.0,,25.7,9.0,1.9,338.0,25.3,7.4,59.0,0.0,3.0,0.3,1.1,0.2,GRAMA,826
827,199.0,100,,0.0,4.0,0.0,3.3,,5.0,2.6,1.7,334.0,36.1,2.1,45.0,0.2,,,0.7,0.1,GRAMA,827
828,164.0,100,,0.0,27.0,0.0,1.2,,5.8,2.2,0.4,356.0,26.1,2.3,91.0,0.1,,,1.5,0.5,GRAMA,828
829,186.7,100,,0.0,27.0,0.0,1.2,,8.4,2.2,0.4,356.0,26.1,2.3,91.0,0.1,,,1.5,0.5,GRAMA,829
830,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.6,2.1,337.0,24.2,6.1,67.0,0.7,,,0.7,0.1,GRAMA,830
831,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.6,2.1,337.0,24.2,6.1,67.0,0.7,,,0.7,0.1,GRAMA,831
832,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.6,2.1,337.0,24.2,6.1,67.0,0.7,,,0.7,0.1,GRAMA,832
833,242.0,100,,0.0,8.0,0.0,2.8,,15.4,7.6,2.1,337.0,24.2,6.1,67.0,0.7,,,0.7,0.1,GRAMA,833
834,264.7,100,,0.0,8.0,0.0,2.8,,18.0,7.6,2.1,337.0,24.2,6.1,67.0,0.7,,,0.7,0.1,GRAMA,834
835,264.7,100,,0.0,8.0,0.0,2.8,,18.0,7.6,2.1,337.0,24.2,6.1,67.0,0.7,,,0.7,0.1,GRAMA,835
836,204.0,100,,0.0,7.0,0.0,2.5,,9.0,3.9,0.3,252.0,30.7,3.4,41.0,0.4,,,0.6,0.4,GRAMA,836
837,471.0,100,,0.0,12.0,0.0,2.3,,42.0,18.9,1.5,224.0,21.6,17.8,50.0,1.9,,,0.6,0.3,GRAMA,837
838,471.0,100,,0.0,12.0,0.0,2.3,,42.0,18.9,1.5,224.0,21.6,17.8,50.0,1.9,,,0.6,0.3,GRAMA,838
839,199.0,100,,0.0,4.0,0.0,3.3,,5.0,3.3,3.5,334.0,36.1,2.6,45.0,0.3,,,0.7,0.1,GRAMA,839
840,199.0,100,,0.0,4.0,0.0,3.3,,5.0,3.3,3.5,334.0,36.1,2.6,45.0,0.3,,,0.7,0.1,GRAMA,840
841,248.6,100,,0.0,4.0,0.0,3.3,,10.6,3.3,3.5,334.0,36.1,2.6,45.0,0.3,,,0.7,0.1,GRAMA,841
842,199.0,100,,0.0,4.0,0.0,3.3,,5.0,2.0,0.2,334.0,36.1,1.7,45.0,0.2,,,0.7,0.1,GRAMA,842
843,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,843
844,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,844
845,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,845
846,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,846
847,139.7,100,,0.0,18.0,0.0,0.3,,4.1,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,847
848,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,848
849,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,849
850,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,850
851,139.7,100,,0.0,18.0,0.0,0.3,,4.1,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,851
852,99.0,100,,0.0,39.0,0.0,3.1,,1.1,0.2,0.4,182.0,20.9,0.3,224.0,0.0,68.0,2.2,3.6,1.4,GRAMA,852
853,99.0,100,,0.0,39.0,0.0,3.1,,1.1,0.2,0.4,182.0,20.9,0.3,224.0,0.0,68.0,2.2,3.6,1.4,GRAMA,853
854,99.0,100,,0.0,39.0,0.0,3.1,,1.1,0.2,0.4,182.0,20.9,0.3,224.0,0.0,68.0,2.2,3.6,1.4,GRAMA,854
855,99.0,100,,0.0,39.0,0.0,3.1,,1.1,0.2,0.4,182.0,20.9,0.3,224.0,0.0,68.0,2.2,3.6,1.4,GRAMA,855
856,121.7,100,,0.0,39.0,0.0,3.1,,3.6,0.2,0.4,182.0,20.9,0.3,224.0,0.0,68.0,2.2,3.6,1.4,GRAMA,856
857,121.7,100,,0.0,39.0,0.0,3.1,,3.6,0.2,0.4,182.0,20.9,0.3,224.0,0.0,68.0,2.2,3.6,1.4,GRAMA,857
858,102.0,100,,0.0,104.0,0.0,0.9,,1.8,0.9,2.2,324.0,20.2,0.6,279.0,,2.0,3.3,,1.8,GRAMA,858
859,124.7,100,,0.0,104.0,0.0,0.9,,4.3,0.9,2.2,324.0,20.2,0.6,279.0,,2.0,3.3,,1.8,GRAMA,859
860,102.0,100,,0.0,104.0,0.0,0.9,,1.8,0.3,0.7,324.0,20.2,0.2,279.0,,2.0,3.3,,1.8,GRAMA,860
861,102.0,100,,0.0,104.0,0.0,0.9,,1.8,0.3,0.7,324.0,20.2,0.2,279.0,,2.0,3.3,,1.8,GRAMA,861
862,102.0,100,,0.0,104.0,0.0,0.9,,1.8,0.3,0.7,324.0,20.2,0.2,279.0,,2.0,3.3,,1.8,GRAMA,862
863,102.0,100,,0.0,104.0,0.0,0.9,,1.8,0.3,0.7,324.0,20.2,0.2,279.0,,2.0,3.3,,1.8,GRAMA,863
864,102.0,100,,0.0,104.0,0.0,0.9,,1.8,0.3,0.7,324.0,20.2,0.2,279.0,,2.0,3.3,,1.8,GRAMA,864
865,148.0,100,,0.0,92.0,5.1,28.0,,1.9,0.2,0.6,628.0,25.6,0.2,112.0,,181.0,22.1,0.2,0.6,GRAMA,865
866,170.7,100,,0.0,92.0,5.1,28.0,,4.5,0.2,0.6,628.0,25.6,0.2,112.0,,181.0,22.1,0.2,0.6,GRAMA,866
867,137.0,100,,0.0,90.0,7.8,12.0,,4.9,0.6,1.9,281.0,14.1,1.5,422.0,,54.0,6.0,16.0,1.7,GRAMA,867
868,148.0,100,,0.0,92.0,5.1,28.0,,1.9,0.8,2.0,628.0,25.6,0.6,112.0,0.0,181.0,22.1,0.2,0.6,GRAMA,868
869,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.3,0.7,344.0,24.2,0.4,105.0,,13.0,,1.1,0.7,GRAMA,869
870,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.3,0.7,344.0,24.2,0.4,105.0,,13.0,,1.1,0.7,GRAMA,870
871,139.7,100,,0.0,18.0,0.0,0.3,,4.1,0.3,0.7,344.0,24.2,0.4,105.0,,13.0,,1.1,0.7,GRAMA,871
872,139.7,100,,0.0,18.0,0.0,0.3,,4.1,0.3,0.7,344.0,24.2,0.4,105.0,,13.0,,1.1,0.7,GRAMA,872
873,204.0,100,,0.0,28.0,1.9,0.8,,8.2,2.7,4.9,283.0,28.6,2.3,117.0,0.0,91.0,16.4,4.0,9.0,GRAMA,873
874,226.7,100,,0.0,28.0,1.9,0.8,,10.8,2.7,4.9,283.0,28.6,2.3,117.0,0.0,91.0,16.4,4.0,9.0,GRAMA,874
875,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.3,0.7,344.0,24.2,0.4,105.0,,13.0,,5.5,0.7,GRAMA,875
