id_alimento,id_usuario,nome_alimento,estado_alimento,alimento_verificado,grupo_alimentar,marca_alimento,dtt_criacao_alimento,alimento_ativo
1165,,Pão de mel,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1166,,Panetone,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1167,,Bisnaguinha,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1168,,Croissant,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1169,,Pão de forma industrializado de qualquer marca,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1170,,Pão de queijo,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1171,,Pão de milho,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1172,,Pão integral,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1173,,Pão,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1174,,Torrada de qualquer pão,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1175,,Rosca doce,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1176,,Rosquinha doce,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1177,,Rosca salgada,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1178,,Rosquinha salgada,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1179,,Biscoito salgado,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1180,,Presuntinho biscoito,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1181,,Biscoito de polvilho,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1182,,Bolacha salgada,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1183,,Chips,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1184,,Baconzitos,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1185,,Biscoito salgado integral,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1186,,Biscoito doce,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1187,,Cavaco chinês,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1188,,Sequilho,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1189,,Tareço,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1190,,Solda,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1191,,Brevidade,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1192,,Bolacha doce,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1193,,Maria maluca,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1194,,Quebra-quebra,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1195,,Rocambole,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1196,,Cuca de qualquer tipo,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1197,,Bolo de milho,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1198,,Amidomil,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1199,,Angusor de milho,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1200,,Grustoli,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1201,,Bolo de aipim,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1202,,Bolo de tapioca,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1203,,Bolo de macaxeira,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1204,,Bolo de goma,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1205,,Bolo de batata-doce,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1206,,Bolo de arroz,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1207,,Bolo de cará,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1208,,Tortas doces de qualquer sabor,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1209,,Tortas salgadas de qualquer sabor,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1210,,Sonho,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1211,,Filhos,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1212,,Bolo de chocolate,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1213,,Brioche,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1214,,Bolo de laranja,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1215,,Bolo de coco,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1216,,Bolo de cenoura,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1217,,Bolo de trigo,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1218,,Broa,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1219,,Biscoito recheado,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1220,,Waffer,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1221,,Alfajores,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1222,,Bolacha recheada,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1223,,Rosca recheada,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1224,,Rosquinha recheada de qualquer sabor,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1225,,Biscoito,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1226,,Crepe,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1227,,Pão diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1228,,Pão light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1229,,Pão de queijo light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1230,,Pão integral light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1231,,Tortas doces de qualquer sabor light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1232,,Tortas doces de qualquer sabor diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1233,,Filhos light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1234,,Filhos diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1235,,Bolo de chocolate light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1236,,Bolo de chocolate diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1237,,Bolo de laranja light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1238,,Bolo de coco diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1239,,Bolo de cenoura diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1240,,Biscoito recheado light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1241,,Biscoito waffer light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1242,,Waffer light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1243,,Alfajores light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1244,,Bolacha recheada light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1245,,Biscoito recheado diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1246,,Rosquinha recheada de qualquer sabor diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1247,,Bolacha recheada diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1248,,Pão doce diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1249,,Pão de mel diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1250,,Panetone diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1251,,Biscoito salgado light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1252,,Bolacha salgada light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1253,,Chips light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1254,,Biscoito doce light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1255,,Bolacha doce light,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1256,,Biscoito doce diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1257,,Bolacha doce diet,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1258,,Bolo de banana,PADRAO,TRUE,VEGETARIANO,,2024-08-29 00:00:00,TRUE
1259,,Carne-seca,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1260,,Carne-seca,GRELHADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1261,,Carne-seca,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1262,,Carne-seca,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1263,,Carne-seca,REFOGADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1264,,Carne de charque,CRU,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1265,,Carne de charque,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1266,,Carne de charque,GRELHADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1267,,Carne de charque,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1268,,Carne de charque,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1269,,Carne de charque,REFOGADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1270,,Jabá,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1271,,Jabá,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1272,,Jabá,REFOGADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1273,,Carne de sol,CRU,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1274,,Carne de sol,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1275,,Carne de sol,GRELHADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1276,,Carne de sol,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1277,,Carne de sol,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1278,,Carne do sertão,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1279,,Carne do sertão,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1280,,Carne do sertão,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1281,,Hambúrguer de carne bovina,CRU,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1282,,Hambúrguer de carne bovina,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1283,,Hambúrguer de carne bovina,GRELHADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1284,,Hambúrguer de carne bovina,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1285,,Hambúrguer de carne bovina,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1286,,Copa de porco defumada,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1287,,Bacon,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1288,,Hambúrguer de frango,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1289,,Hambúrguer de frango,GRELHADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1290,,Hambúrguer de frango,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1291,,Hambúrguer de frango,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1292,,Salsicha no varejo,CRU,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1293,,Salsicha no varejo,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1294,,Salsicha no varejo,GRELHADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1295,,Salsicha no varejo,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1296,,Salsicha no varejo,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1297,,Salsicha no varejo,REFOGADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1298,,Linguiça,CRU,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1299,,Linguiça,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1300,,Linguiça,GRELHADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1301,,Linguiça,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1302,,Linguiça,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1303,,Linguiça,REFOGADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1304,,Linguiça de frango,CRU,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1305,,Linguiça de frango,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1306,,Linguiça de frango,GRELHADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1307,,Linguiça de frango,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1308,,Linguiça de frango,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1309,,Chouriço,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1310,,Morcela,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1311,,Morcilha,CRU,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1312,,Morcilha,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1313,,Paio,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1314,,Mortadela,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1315,,Salame,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1316,,Salaminho,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1317,,Blanquet de peru,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1318,,Presunto,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1319,,Hambúrguer de peru,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1320,,Hambúrguer de peru,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1321,,Hambúrguer,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1322,,Hambúrguer,GRELHADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1323,,Hambúrguer,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1324,,Hambúrguer,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1325,,Apresuntado,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1326,,Pururuca de porco,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1327,,Pele de porco preparada,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1328,,Patê,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1329,,Carne de aves defumada,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1330,,Carne salgada,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1331,,Carne salgada,GRELHADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1332,,Carne salgada,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1333,,Carne salgada,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1334,,Carne salgada,REFOGADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1335,,Mini chicken empanado,COZIDO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1336,,Mini chicken empanado,GRELHADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1337,,Mini chicken empanado,ASSADO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1338,,Mini chicken empanado,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1339,,Mortadela light,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1340,,Salsicha no varejo light,FRITO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1341,,Salame light,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1342,,Blanquet de peru light,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1343,,Hambúrguer  light,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1344,,Refrigerante de cola tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1345,,Coca-cola tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1346,,Fanta laranja tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1347,,Sukita tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1348,,Refrigerante de guaraná tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1349,,Guaraná tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1350,,Sprit refrigerante tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1351,,Fanta uva tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1352,,Refrigerante de cola light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1353,,Coca-cola light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1354,,Refrigerante de cola diet,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1355,,Minuano tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1356,,Mate tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1357,,Bidu tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1358,,Fanta laranja light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1359,,Refrigerante de guaraná light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1360,,Guaraná light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1361,,Tubaína tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1362,,Tubaína light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1363,,Caldo de cana,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1364,,Garapá,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1365,,Água de coco,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1366,,Q-suco,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1367,,Q-refresko,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1368,,Nescafé,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1369,,Erva-mate,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1370,,Chimarrão,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1371,,Tereré,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1372,,Levedo de cerveja,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1373,,Refrigerante,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1374,,Cevada em pó,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1375,,Chocomilk,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1376,,Água tônica tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1377,,Chá diet,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1378,,Paraguai refrigerante tradicional,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1379,,Gatorade,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1380,,Bebida energética,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1381,,Chá,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1382,,Café solúvel capuccino,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1383,,Refrigerante de guaraná diet,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1384,,Guaraná diet,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1385,,Refrigerante de limão diet,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1386,,Fanta uva light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1387,,Mate light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1388,,Água tônica light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1389,,Paraguai refrigerante light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1390,,Q-suco light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1391,,Q-refresko light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1392,,Q-suco diet,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1393,,Café capuccino solúvel light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1394,,Café capuccino solúvel diet,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1395,,Água tônica diet,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1396,,Refrigerante de quinino dietético,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1397,,Chá mate orgânico,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1398,,Chimarrão orgânico,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1399,,Suco de clorofila,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1400,,Café com farinha,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1401,,Cerveja,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1402,,Chopp,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1403,,Aguardente,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1404,,Cachaça,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1405,,Batida de qualquer sabor,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1406,,Rum,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1407,,Vodka,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1408,,Uísque,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1409,,Whisky,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1410,,Champanhe,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1411,,Sidra champanhe,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1412,,Martini,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1413,,Conhaque,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1414,,Drink dreher,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1415,,Licor de qualquer sabor,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1416,,Cajuína,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1417,,Vinho,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1418,,Catuaba,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1419,,Coquetel de frutas,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1420,,Caipirinha,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1421,,Vinho orgânico,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1422,,Cerveja light,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1423,,Caxiri,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1424,,Azeite de oliva,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1425,,Óleo de soja,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1426,,Banha suína,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1427,,Banha bovina,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1428,,Óleo,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1429,,Óleo de dendê,PADRAO,TRUE,VEGANO,,2024-08-29 00:00:00,TRUE
1430,,Salgadinho,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1431,,Pastel,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1432,,Croquete,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1433,,Coxinha,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1434,,Empada,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1435,,Rissole,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1436,,Acarajé,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1437,,Torresmo,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1438,,Quibe,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1439,,Abará,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1440,,Paçoca de carne de sol,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1441,,Angu frito,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1442,,Angu de milho,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1443,,Polenta,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
1444,,Esfirra,PADRAO,TRUE,ONIVORO,,2024-08-29 00:00:00,TRUE
